ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
EPR,2015-08-19,0.4633,1.033528653,0.944341915,0.403824549,0.403824549,0.403824549,0.399765678,0.1407,0.093801534,0.046127471,4.789638446,1.696652792,EPR Properties,Standard & Poor's Ratings Services,Consumer Services,corporate_rating,2,365.0
SYY,2015-11-03,1.2228,1.3919,0.175665,0.025254,0.025254,0.020709,0.014108,2.7061,0.13056,0.038177,0.0769,0.0512,SYSCO CORPORATION,Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,76.0
CBB,2013-03-12,0.853967361,-5.114007448,0.861116765,0.183255309,0.024357148,0.024357148,0.007598887,0.513124913,-0.016041249,0.003899178,1.079695431,-0.784263959,Cincinnati Bell Inc,Egan-Jones Ratings Company,Public Utilities,corporate_rating,1,270.0
BIIB,2013-08-07,1.9575,0.1638,0.901115,0.33642,0.33642,0.336285,0.250166,0.5446,0.198173,0.136231,0.7903,0.5775,BIOGEN INC.,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,112.0
BECN,2015-11-30,2.1758,0.2493,0.23671,0.04655,0.04655,0.042162,0.024761,1.6338,0.07052,0.040455,1.0682,1.398,Beacon Roofing Supply Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,1,81.0
ITW,2014-08-05,1.6268,0.6534,0.394836,0.177856,0.177856,0.166042,0.118783,0.708,0.167886,0.081639,1.2478,1.2573,ILLINOIS TOOL WORKS INC,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,82.0
FCN,2015-11-16,2.3341,0.6342,0.348167,0.083946,0.083946,0.057744,0.033485,0.7343,0.053328,0.024589,-1.6075,-1.4857,FTI Consulting Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,91.0
BDC,2014-11-19,2.9771,1.6342,0.340437,0.097266,0.097266,0.0614,0.049929,0.752,0.125199,0.038061,0.6453,0.5016,Belden Inc.,Moody's Investors Service,Technology,credit_rating_financial,1,148.0
GLDD,2016-11-16,1.6031,1.401,0.111945,0.026794,0.026794,-0.010137,-0.007223,0.9541,-0.024543,-0.006891,-0.3243,-0.0174,Great Lakes Dredge & Dock Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,364.0
TRTN,2015-07-31,0.7405,4.5128,0.917968,0.473502,0.473502,0.251035,0.211346,0.1667,0.25701,0.040382,-0.6993,0.2616,Triton Container International Ltd.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,151.0
ALV,2016-10-24,1.8138,0.4438,0.20111,0.079371,0.079371,0.073689,0.049817,1.2185,0.131917,0.060793,0.7766,0.5975,Autoliv Inc.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,2,80.0
BRFS,2015-08-07,1.8276,0.7386,0.293359,0.119032,0.119032,0.08576,0.076701,0.8034,0.115214,0.05007,0.6747,0.8093,BRF S.A.,Fitch Ratings,Consumer Non-Durables,credit_rating_financial,2,67.0
TDG,2016-04-06,2.7169,-8.0416,0.535568,0.396733,0.396733,0.235241,0.163956,0.326,-0.430713,0.053855,-0.2934,-0.6637,TransDigm Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,0,327.0
FLR,2014-06-20,1.7621,0.1357,0.049913,0.043509,0.043509,0.043054,0.024412,3.2859,0.212075,0.098876,1.2166,0.8161,Fluor Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,21.0
KMT,2012-06-15,1.5301,0.1886,0.367961,0.133836,0.133836,0.123209,0.09558,0.8726,0.140041,0.084327,0.7572,0.5022,Kennametal Inc.,Fitch Ratings,Capital Goods,credit_rating_financial,2,340.0
SJR,2015-01-23,0.9549,0.95,0.600841,0.274568,0.274568,0.228009,0.169242,0.3955,0.160192,0.059688,0.5096,0.3347,SHAW COMMUNICATIONS INC. CLASS,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,86.0
SPH,2012-06-15,1.9656,0.9719,0.429912,0.120304,0.120304,0.097308,0.096565,1.2448,0.320939,0.1202,-0.6576,-0.6759,"Suburban Propane Partners, L.P.",Moody's Investors Service,Consumer Services,credit_rating_financial,1,50.0
XEL,2011-06-17,0.9633,1.2035,0.485599,0.152274,0.152274,0.109582,0.07016,0.3811,0.094123,0.027089,4.1845,0.296,Xcel Energy Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,83.0
MRO,2014-08-26,0.6866,0.341,0.626313,0.23585,0.23585,0.211302,0.15479,0.3179,0.048129,0.026137,1.7753,1.6279,MARATHON OIL CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,85.0
NGG,2014-08-20,1.0216,2.1772,0.252212,0.252212,0.252212,0.185563,0.167196,0.2827,0.206729,0.047037,0.5191,1.1668,National Grid North America Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,1.0
HBI,2014-11-20,2.2453,1.3692,0.348263,0.111324,0.111324,0.085527,0.071415,1.1315,0.268558,0.080804,0.0714,0.0804,HANESBRANDS INC.,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,1,65.0
DHR,2015-06-17,2.013,0.1558,0.510964,0.170677,0.170677,0.186856,0.147404,0.5273,0.115387,0.074717,0.2536,0.1395,Danaher Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,35.0
HOG,2011-12-23,1.9143,2.6735,0.334038,0.041006,0.041006,0.037362,-0.011526,0.5223,0.033509,0.007716,2.6074,2.1075,Harley-Davidson Inc.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,2,83.0
AZO,2014-01-13,0.7863,-2.4815,0.518275,0.193834,0.193834,0.173564,0.111121,1.3273,-0.602423,0.147485,7.7925,6.1046,"AUTOZONE, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,11.0
PSX,2012-11-26,1.176,0.016,0.146485,-0.002456,-0.002456,0.009,0.005015,3.2602,0.028433,0.016461,3.2963,1.4843,Phillips 66 Company,Moody's Investors Service,Energy,credit_rating_financial,2,164.0
WMB,2015-05-21,0.7363,1.0699,0.605081,0.205447,0.205447,0.469294,0.27681,0.1514,0.115755,0.046279,-0.3035,-0.6333,Williams Companies Inc. (The),Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,1,8.0
ROP,2013-07-30,2.0128,0.3396,0.541836,0.236152,0.236152,0.216292,0.152747,0.5258,0.13372,0.080318,0.9465,0.8286,"ROPER TECHNOLOGIES, INC",Egan-Jones Ratings Company,Technology,credit_rating_financial,2,61.0
NUAN,2016-12-08,1.503244324,1.931384072,0.574375944,0.071077422,0.000892297,0.000892297,-0.006392314,0.344239747,-0.006450477,-0.002200489,1.936798469,1.748925988,"Nuance Communications, Inc.",Standard & Poor's Ratings Services,Technology,corporate_rating,1,365.0
DOV,2013-12-03,1.5241,0.5692,0.389335,0.159814,0.159814,0.140503,0.122395,0.6345,0.13215,0.062244,0.2397,0.8352,Dover Corporation,Fitch Ratings,Capital Goods,credit_rating_financial,2,7.0
SPWR,2013-09-20,2.0491,0.7738,0.095275,-0.224942,-0.224942,-0.253764,-0.258484,0.6747,-0.481466,-0.1744,-2.5432,-2.9254,SUNPOWER CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,0,83.0
NVS,2014-02-10,1.1583,0.2419,0.685503,0.208343,0.208343,0.205004,0.174046,0.4175,0.125,0.073732,-0.4911,-0.6709,NOVARTIS AG,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,95.0
NGG,2015-03-11,1.0216,2.1772,0.252212,0.252212,0.252212,0.185563,0.167196,0.2827,0.206729,0.047037,0.5191,1.1668,National Grid Gas PLC,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,8.0
TXN,2013-07-24,2.3994,0.5187,0.49653,0.15384,0.15384,0.150877,0.134737,0.6406,0.160478,0.087858,0.1986,0.4497,TEXAS INSTRUMENTS INCORPORATED,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,40.0
TIGO,2015-03-12,0.968,1.9981,0.604381,0.151386,0.151386,0.075015,0.039736,0.564,0.22345,0.050836,-3.5097,-3.3321,Millicom International Cellular S.A.,Fitch Ratings,Public Utilities,credit_rating_financial,1,365.0
TFX,2014-05-16,1.8903,0.6713,0.494582,0.137514,0.137514,0.103598,0.088949,0.403,0.079427,0.036157,0.5305,0.6759,Teleflex Incorporated,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,1,309.0
WRB,2013-04-25,4.18927273,3.680650325,0.493697663,0.087677044,0.106721772,0.106721772,0.087677044,0.288925583,0.118570894,0.025332141,4.926862003,4.631042255,W.R. Berkley Corporation,Moody's Investors Service,Finance,corporate_rating,2,314.0
CXW,2016-08-19,1.1059,0.8035,0.297979,0.145911,0.145911,0.122636,0.11842,0.5282,0.131638,0.062554,0.2398,0.2625,"CoreCivic, Inc.",Standard & Poor's Ratings Services,Finance,credit_rating_financial,1,365.0
HOV,2014-01-08,1.6741,-3.932,0.177134,0.055524,0.055524,0.011849,0.016873,1.0524,-0.055087,0.01779,14.6837,14.87570901,"Hovnanian Enterprises, Inc.",Fitch Ratings,Miscellaneous,credit_rating_financial,0,34.0
ALE,2014-01-30,1.3336,0.8267,0.601335,0.151316,0.151316,0.13099,0.102808,0.2929,0.077966,0.030114,-0.3572,2.2142,"ALLETE, Inc.",Moody's Investors Service,Public Utilities,credit_rating_financial,2,281.0
POST,2015-08-10,2.3447,1.6889,0.257642,-0.086143,-0.086143,-0.177056,-0.148729,0.3119,-0.150322,-0.044392,1.0,-0.8071,Post Holdings Inc.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,1,89.0
SBUX,2013-12-02,1.0175,0.2899,0.570701,-0.021888,-0.021888,-0.015464,0.000558,1.2909,0.001963,0.000764,0.7756,0.5743,Starbucks Corporation,Moody's Investors Service,Consumer Services,credit_rating_financial,2,7.0
BCC,2016-08-17,3.0372,0.6445,0.132078,0.0284,0.0284,0.022206,0.014362,2.91,0.097597,0.041792,-0.5376,-1.2538,Boise Cascade Company,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,1,2.0
TWI,2016-08-24,2.6287,1.4699,0.096606,-0.019605,-0.019605,-0.039485,-0.066564,1.098,-0.260611,-0.070718,-1.0118,-0.8213,Titan International Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,105.0
GLW,2012-10-26,4.1378,0.1132,0.453232,0.216984,0.216984,0.409506,0.357034,0.2833,0.133324,0.101156,-0.4112,-1.3112,Corning Incorporated,Moody's Investors Service,Technology,credit_rating_financial,2,133.0
EFX,2012-06-15,1.3556,0.5851,0.591342,0.231245,0.231245,0.201775,0.143426,0.5409,0.142414,0.070778,-0.4839,-0.7201,Equifax Inc.,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,178.0
GTN,2016-06-07,3.258,2.8422,0.373603,0.234462,0.234462,0.110067,0.065792,0.2808,0.091552,0.018471,-0.7528,-0.5519,Gray Television Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,1,365.0
TRN,2014-05-29,2.2529,1.0876,0.23893,0.177055,0.177055,0.135271,0.086019,0.5969,0.140446,0.052794,0.9305,-0.9094,Trinity Industries Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,7.0
KEX,2015-09-22,1.5723,0.3705,0.353845,0.194533,0.194533,0.182267,0.112052,0.6089,0.126746,0.069599,4.7773,5.9066,Kirby Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,365.0
TEF,2016-09-05,0.9056,2.1799,0.726593,0.061352,0.061352,0.006586,0.058133,0.384,0.010814,0.002423,-0.4546,0.1433,Telefonica SA,Fitch Ratings,Public Utilities,credit_rating_financial,2,350.0
PHI,2011-03-15,0.7492,0.921,0.96646,0.374992,0.374992,0.377419,0.283031,0.512,0.462054,0.154618,0.8193,0.4763,PLDT Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,1,83.0
CIEN,2014-04-14,2.2694,-14.6597,0.415441,-0.000852,-0.000852,-0.038506,-0.041022,1.1552,1.033312,-0.047389,-0.6415,-0.5854,CIENA CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,1,91.0
SWX,2015-03-30,1.2903,1.1139,0.761816,0.134082,0.134082,0.103464,0.066515,0.4074,0.094968,0.027101,-0.0248,-0.6888,"SOUTHWEST GAS HOLDINGS, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,104.0
BKH,2016-02-12,1.9847,1.317,0.637771,0.238179,0.238179,0.174583,-0.025458,0.2726,0.096563,0.030594,2.3006,5.354,Black Hills Gas LLC,Fitch Ratings,Public Utilities,credit_rating_financial,2,32.0
DOV,2013-05-24,1.5241,0.5692,0.389335,0.159814,0.159814,0.140503,0.122395,0.6345,0.13215,0.062244,0.2397,0.8352,Dover Corp.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,289.0
AVT,2012-11-16,1.7202,0.549,0.118664,0.034393,0.034393,0.030761,0.022057,2.5283,0.145176,0.055766,1.7335,1.768,Avnet Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,154.0
HMHC,2014-01-08,2.7514,0.1328,0.386077,-0.062849,-0.062849,-0.078948,-0.080651,0.4737,-0.060092,-0.038203,0.816,0.5725,Houghton Mifflin Harcourt Publishers Inc.,Moody's Investors Service,Consumer Non-Durables,credit_rating_financial,1,365.0
BZH,2015-05-21,8.3549,5.501,0.179987,0.038045,0.038045,-0.004696,0.023489,0.7084,0.125119,0.016902,2.0376,2.0164,"BEAZER HOMES USA, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,106.0
EOG,2014-03-19,1.4229,0.3835,1.0,0.253688,0.253688,0.237237,0.15166,0.4738,0.142499,0.071861,3.7479,3.3776,EOG Resources Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,1.0
WBT,2016-01-26,0.7862,0.0022,0.319534,0.101841,0.101841,0.125088,0.100057,0.8952,0.129974,0.089567,-0.4174,-0.3292,"Welbilt, Inc.",Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,83.0
HAL,2015-11-05,2.4969,0.4773,0.168421,0.155065,0.155065,0.143353,0.10648,1.0219,0.210885,0.106855,-0.1626,-0.6336,Halliburton Company,Moody's Investors Service,Energy,credit_rating_financial,2,2.0
VGR,2016-11-29,2.6988,-8.2602,0.330359,0.120638,0.120638,0.064992,0.034665,1.2941,-0.544134,0.051906,0.1922,0.2936,Vector Group Ltd.,Standard & Poor's Ratings Services,Finance,credit_rating_financial,1,209.0
MTW,2012-10-05,1.1209,3.9285,0.232051,0.06394,0.06394,0.012899,-0.00312,0.8923,0.067969,0.008129,-5.8985,-6.928,"The Manitowoc Company, Inc.",Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,83.0
CRK,2011-12-07,0.8753,0.4804,0.992539,-0.034382,-0.034382,-0.069977,-0.056098,0.1778,-0.01833,-0.009971,14.6203,1.684,Comstock Resources Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,1,257.0
TTM,2014-10-26,2.0699,0.7406,0.166831,-0.105302,-0.105302,-0.124843,-0.129457,0.8042,-0.240559,-0.107993,0.0432,0.0912,Tata Motors Ltd.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,1,3.0
EMN,2015-05-29,1.932,1.0978,0.296898,0.199144,0.199144,0.179572,0.124599,0.7894,0.302452,0.098945,0.7221,0.7882,EASTMAN CHEMICAL COMPANY,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,109.0
OKE,2013-12-06,0.9828,1.735,0.161408,0.093624,0.093624,0.084298,0.03541,0.6423,0.160131,0.042746,-1.6526,-4.2282,"ONEOK, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,74.0
OMC,2015-10-22,0.9186,1.3699,0.177291,0.126918,0.126918,0.118163,0.070741,0.7148,0.37127,0.057545,-1.1636,-1.1838,OMNICOM GROUP INC,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,78.0
SCCO,2016-10-17,2.6996,1.1231,0.419806,0.280307,0.280307,0.235677,0.14594,0.4007,0.139851,0.058849,-0.5301,-0.1295,Southern Copper Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,55.0
LNT,2015-09-02,0.7055,1.038,0.628143,0.162933,0.162933,0.133057,0.109345,0.2949,0.11638,0.034385,-0.4969,0.8294,ALLIANT ENERGY CORP,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,90.0
KODK,2013-07-16,0.7791,-0.3914,0.10776,-0.236116,-0.236116,-0.59213,-0.507172,0.6293,0.363612,-0.26277943,2.7457,3.2976,Eastman Kodak Company,Moody's Investors Service,Technology,credit_rating_financial,1,365.0
CVGI,2013-07-22,3.148,3.7703,0.135839,0.051399,0.051399,0.026905,0.058371,1.9513,0.754509,0.113791,0.5695,0.7188,Commercial Vehicle Group Inc.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,1,172.0
FOE,2013-04-01,1.5764,1.6779,0.184111,-0.208381,-0.208381,-0.227568,-0.295235,1.1748,-1.868179,-0.26277943,-0.3392,-0.1462,Ferro Corp.,Standard & Poor's Ratings Services,Basic Industries,credit_rating_financial,1,27.0
ATVI,2015-03-20,2.595,0.7087,0.665939,0.299367,0.299367,0.287803,0.215361,0.3271,0.152522,0.072081,0.0183,0.0121,"Activision Blizzard, Inc.",Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,83.0
FISV,2015-05-19,1.1802,1.0734,0.423349,0.220399,0.220399,0.186539,0.134607,0.506,0.181311,0.068328,0.4505,0.3579,Fiserv Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,96.0
TRGP,2016-03-29,1.0515,0.9501,0.273481,0.023924,0.023924,-0.01679,0.008756,0.504,-0.024223,-0.01146,1.2091,4.0673,Targa Resources Corp.,Moody's Investors Service,Public Utilities,credit_rating_financial,1,32.0
CNHI,2016-08-04,5.9637,5.9653,0.215666,0.086193,0.086193,0.033451,0.021809,0.6271,0.142713,0.013638,-0.7101,-0.6081,CNH Industrial N.V.,Moody's Investors Service,Capital Goods,credit_rating_financial,1,227.0
DVN,2014-03-31,1.2029,0.5865,1.0,0.054535,0.054535,0.014331,-0.002116,0.2425,-0.000976,-0.000466,1.1324,2.2562,Devon Energy Corp.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,13.0
X,2009-04-28,2.063354932,2.252911134,0.122095611,0.136606427,0.133846702,0.133846702,0.094008724,1.396531361,0.431460674,0.131286132,6.293485944,6.293485944,United States Steel Corporation,Standard & Poor's Ratings Services,Basic Industries,corporate_rating,1,83.0
BAX,2014-10-27,1.9458,0.8498,0.511912,0.198766,0.198766,0.203645,0.166906,0.6835,0.327171,0.111967,0.6701,0.2574,BAXTER INTERNATIONAL INC,Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,4.0
SNA,2013-08-23,2.8327,0.5363,0.473127,0.175772,0.175772,0.156643,0.10419,0.7529,0.172952,0.080619,3.4017,3.0774,Snap-on Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,35.0
PSX,2012-06-15,1.176,0.016,0.146485,-0.002456,-0.002456,0.009,0.005015,3.2602,0.028433,0.016461,3.2963,1.4843,Phillips 66,Moody's Investors Service,Energy,credit_rating_financial,2,49.0
XRX,2015-11-18,1.4968,0.6282,0.324153,0.090423,0.090423,0.062131,0.057933,0.689,0.093325,0.039916,-0.1739,0.1418,XEROX CORPORATION,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,86.0
HMTV,2015-07-27,6.6298,0.865,0.674522,0.232407,0.232407,0.115958,0.094268,0.216,0.041172,0.020365,0.3216,0.3094,"Hemisphere Media Holdings, LLC",Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,1,364.0
AQN,2016-10-28,1.0813,0.6487,0.362328,0.179569,0.179569,0.126719,0.105182,0.2059,0.041643,0.017336,-0.0161,1.208,Algonquin Power & Utilities Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,262.0
PCG,2016-02-02,0.9136,1.0164,0.657696,0.089586,0.089586,0.05115,0.051922,0.2662,0.052769,0.014043,-0.0893,-0.4285,PG&E Corp.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,90.0
NSC,2011-09-01,1.1868,0.6584,0.65185,0.281211,0.281211,0.248739,0.156368,0.3375,0.140219,0.053052,2.3009,1.8734,Norfolk Southern Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,83.0
MTH,2013-07-03,1.5391,1.0412,0.183329,0.054783,0.054783,0.024157,0.088043,0.7581,0.151486,0.066746,-3.9918,-4.0677,Meritage Homes Corporation,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,125.0
PEP,2013-06-25,1.0954,1.2661,0.522217,0.139132,0.139132,0.126794,0.094225,0.8775,0.275908,0.083255,-0.217,0.1583,"PepsiCo, Inc.",Moody's Investors Service,Consumer Non-Durables,credit_rating_financial,2,90.0
WOR,2013-10-16,1.9311,0.5974,0.15184,0.049437,0.049437,0.07706,0.052232,1.339,0.156878,0.070141,1.356,1.1822,"WORTHINGTON INDUSTRIES, INC",Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,107.0
NS,2016-11-17,1.303345589,2.121427113,0.639289866,0.204424591,0.092205647,0.092205647,0.085389957,0.349203118,0.093076084,0.029818439,5.593728133,2.976454398,Nustar Energy L.P.,Moody's Investors Service,Energy,corporate_rating,1,83.0
GEF,2015-08-17,1.3378,0.9427,0.191314,0.05881,0.05881,0.037272,-0.001675,1.1559,0.036707,0.012243,0.2305,-0.6304,Greif Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,355.0
CFX,2015-06-05,1.6204,0.4584,0.319787,0.088562,0.088562,0.077468,0.080049,0.6413,0.125363,0.058278,-0.4637,-0.44,Colfax Corporation,Moody's Investors Service,Capital Goods,credit_rating_financial,1,16.0
GPS,2013-05-24,1.7628,0.4305,0.394288,0.124082,0.124082,0.118906,0.072519,2.0952,0.392191,0.151941,1.41,1.0877,"GAP, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,14.0
GILD,2015-06-16,1.0921,0.5705,0.744778,0.403857,0.403857,0.375647,0.274505,0.4961,0.260281,0.135391,-0.1864,-0.0477,"GILEAD SCIENCES, INC",Egan-Jones Ratings Company,Health Care,credit_rating_financial,2,12.0
ABEV,2016-02-25,0.9394,0.0716,0.656223,0.401934,0.401934,0.353454,0.26592,0.5181,0.255876,0.142822,0.0246,0.0425,Ambev S.A.,Moody's Investors Service,Consumer Non-Durables,credit_rating_financial,2,118.0
MMM,2015-04-27,2.0629,0.5183,0.48314,0.224223,0.224223,0.220798,0.155746,1.0196,0.380307,0.160146,1.6224,1.787,3M COMPANY,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,83.0
VRSK,2015-03-10,0.4985,6.8087,0.639438,0.441828,0.441828,0.393054,0.279505,0.6102,1.677383,0.150938,-0.0489,-0.0696,VERISK ANALYTICS INC,Egan-Jones Ratings Company,Finance,credit_rating_financial,2,123.0
JBL,2016-09-27,1.0503,0.8626,0.08324,0.028487,0.028487,0.021089,0.013845,1.7779,0.103722,0.024693,-1.5758,-1.4023,Jabil Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,124.0
TMO,2016-09-07,1.2224,0.7088,0.443587,0.148198,0.148198,0.123579,0.112164,0.3941,0.092247,0.044234,1.0149,0.7899,Thermo Fisher Scientific Inc.,Moody's Investors Service,Technology,credit_rating_financial,2,34.0
LVS,2014-12-15,1.7623,1.0273,0.454138,0.247514,0.247514,0.228289,0.167467,0.606,0.311001,0.130023,1.6641,2.3703,Las Vegas Sands LLC,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,138.0
SNY,2011-07-27,2.3028,0.155,0.727892,0.246731,0.246731,0.174778,0.178586,0.3757,0.177419,0.110882,0.4173,0.5916,Sanofi,Standard & Poor's Ratings Services,Health Care,credit_rating_financial,2,82.0
UPS,2014-05-16,1.8583,2.7192,0.765884,0.024812,0.024812,0.017995,0.014909,1.3928,0.170505,0.020765,0.3097,0.1817,"UNITED PARCEL SERVICE, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,56.0
EXC,2014-08-12,1.3117,0.8771,0.56911,0.14742,0.14742,0.111419,0.069069,0.3114,0.075371,0.021633,-0.1104,0.2317,EXELON CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,4.0
WFRD,2014-09-04,1.7256,1.0623,0.193999,0.034266,0.034266,-0.011138,-0.022604,0.6945,-0.038279,-0.014288,-0.0041,0.8015,WEATHERFORD INTERNATIONAL PLC,Egan-Jones Ratings Company,Energy,credit_rating_financial,1,69.0
CMLS,2011-07-21,1.3953,-1.7316,0.392677,0.259922,0.259922,0.099146,0.124248,0.7403,-0.064332,0.068694,0.3234,0.3402,Cumulus Media Inc.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,0,6.0
