ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,1,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,operating_cashflow_ps,1.9690122604370117,-0.367536723613739,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,2,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,operating_profit_margin,-0.4367085099220276,-0.24958565831184387,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,3,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,free_cashflow_ps,3.679206609725952,0.18870960175991058,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,4,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,ebit_margin,-0.4103313386440277,0.10501598566770554,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,5,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,pretax_profit_margin,-0.26565492153167725,0.10491706430912018,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,6,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,gross_profit_margin,-1.250985860824585,-0.06793845444917679,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,7,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,debt_equity_ratio,-4.243708610534668,-0.057887669652700424,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,8,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,asset_turnover,1.4101642370224,0.057875409722328186,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,9,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,net_profit_margin,-0.3920070230960846,0.05677957460284233,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,10,lightgbm,LightGBM,0,Distressed,0.9232875285348668,1,HY,0.05651720448005926,roe,-0.4411238729953766,0.05388271436095238,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,1,lightgbm,LightGBM,0,Distressed,0.9232875285348668,2,IG,0.02019526698507392,operating_cashflow_ps,1.9690122604370117,0.38790467381477356,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,2,lightgbm,LightGBM,0,Distressed,0.9232875285348668,2,IG,0.02019526698507392,operating_profit_margin,-0.4367085099220276,0.19402609765529633,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,3,lightgbm,LightGBM,0,Distressed,0.9232875285348668,2,IG,0.02019526698507392,free_cashflow_ps,3.679206609725952,-0.19215978682041168,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,4,lightgbm,LightGBM,0,Distressed,0.9232875285348668,2,IG,0.02019526698507392,ebit_margin,-0.4103313386440277,-0.13563339412212372,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
NDAQ,"NASDAQ, INC",2014-11-03,6,1024,5,lightgbm,LightGBM,0,Distressed,0.9232875285348668,2,IG,0.02019526698507392,debt_equity_ratio,-4.243708610534668,0.08645287901163101,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
