row_id,ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,6,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,free_cashflow_ps,0.3306554379744029,-0.007679429370909929,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,7,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,asset_turnover,0.5726120736238707,0.005706262309104204,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,8,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,net_profit_margin,0.7961123669772676,-0.0026953688357025385,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,9,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,current_ratio,-0.415933328818186,-0.0018148320959880948,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,10,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,operating_cashflow_ps,0.3289413432055758,0.0015123398043215275,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,1,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,pretax_profit_margin,0.777100173617251,-0.11189629137516022,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,2,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,operating_profit_margin,0.4732529333394249,0.07859835028648376,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,3,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,debt_equity_ratio,-0.7254678813687997,-0.06527167558670044,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,4,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,ebit_margin,0.5985790732866169,-0.06228194013237953,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,5,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,roe,0.7161034489212658,-0.02194429188966751,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,6,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,gross_profit_margin,-0.5190357650820606,0.017233647406101227,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,7,gat,GAT,2,IG,0.9467412873485186,1,HY,0.03949340078743827,free_cashflow_ps,0.3306554379744029,-0.01687692292034626,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
